OBJECTID,ISO_2_CODE,ISO_3_CODE,ADM0_NAME,date_epicrv,NewCase,CumCase,NewDeath,CumDeath,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR
8406,NL,NLD,Netherlands,2020-02-29T00:00:00.000Z,4,6,0,0,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8407,NL,NLD,Netherlands,2020-03-01T00:00:00.000Z,7,13,0,0,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8408,NL,NLD,Netherlands,2020-03-02T00:00:00.000Z,5,18,0,0,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8409,NL,NLD,Netherlands,2020-03-03T00:00:00.000Z,10,28,0,0,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8410,NL,NLD,Netherlands,2020-03-04T00:00:00.000Z,10,38,0,0,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8411,NL,NLD,Netherlands,2020-03-05T00:00:00.000Z,44,82,0,0,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8412,NL,NLD,Netherlands,2020-03-06T00:00:00.000Z,46,128,1,1,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8413,NL,NLD,Netherlands,2020-03-07T00:00:00.000Z,60,188,0,1,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8414,NL,NLD,Netherlands,2020-03-08T00:00:00.000Z,77,265,2,3,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8415,NL,NLD,Netherlands,2020-03-09T00:00:00.000Z,0,265,0,3,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8416,NL,NLD,Netherlands,2020-03-10T00:00:00.000Z,117,382,1,4,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8417,NL,NLD,Netherlands,2020-03-11T00:00:00.000Z,121,503,1,5,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8418,NL,NLD,Netherlands,2020-03-12T00:00:00.000Z,111,614,0,5,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8419,NL,NLD,Netherlands,2020-03-13T00:00:00.000Z,190,804,5,10,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8420,NL,NLD,Netherlands,2020-03-14T00:00:00.000Z,155,959,2,12,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8421,NL,NLD,Netherlands,2020-03-15T00:00:00.000Z,176,1135,8,20,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8422,NL,NLD,Netherlands,2020-03-16T00:00:00.000Z,278,1413,4,24,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8423,NL,NLD,Netherlands,2020-03-17T00:00:00.000Z,638,2051,34,58,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8424,NL,NLD,Netherlands,2020-03-18T00:00:00.000Z,0,2051,0,58,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8425,NL,NLD,Netherlands,2020-03-19T00:00:00.000Z,409,2460,18,76,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8426,NL,NLD,Netherlands,2020-03-20T00:00:00.000Z,534,2994,30,106,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8427,NL,NLD,Netherlands,2020-03-21T00:00:00.000Z,637,3631,30,136,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8428,NL,NLD,Netherlands,2020-03-22T00:00:00.000Z,0,3631,0,136,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8429,NL,NLD,Netherlands,2020-03-23T00:00:00.000Z,573,4204,43,179,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8430,NL,NLD,Netherlands,2020-03-24T00:00:00.000Z,545,4749,34,213,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8431,NL,NLD,Netherlands,2020-03-25T00:00:00.000Z,811,5560,63,276,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8432,NL,NLD,Netherlands,2020-03-26T00:00:00.000Z,852,6412,80,356,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8433,NL,NLD,Netherlands,2020-03-27T00:00:00.000Z,1019,7431,78,434,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8434,NL,NLD,Netherlands,2020-03-28T00:00:00.000Z,1172,8603,112,546,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8435,NL,NLD,Netherlands,2020-03-29T00:00:00.000Z,1159,9762,93,639,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8436,NL,NLD,Netherlands,2020-03-30T00:00:00.000Z,1104,10866,132,771,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8437,NL,NLD,Netherlands,2020-03-31T00:00:00.000Z,884,11750,93,864,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8438,NL,NLD,Netherlands,2020-04-01T00:00:00.000Z,845,12595,175,1039,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8439,NL,NLD,Netherlands,2020-04-02T00:00:00.000Z,1019,13614,134,1173,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8440,NL,NLD,Netherlands,2020-04-03T00:00:00.000Z,1083,14697,166,1339,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8441,NL,NLD,Netherlands,2020-04-04T00:00:00.000Z,1026,15723,148,1487,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8442,NL,NLD,Netherlands,2020-04-05T00:00:00.000Z,904,16627,164,1651,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8443,NL,NLD,Netherlands,2020-04-06T00:00:00.000Z,1224,17851,115,1766,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8444,NL,NLD,Netherlands,2020-04-07T00:00:00.000Z,952,18803,101,1867,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8445,NL,NLD,Netherlands,2020-04-08T00:00:00.000Z,777,19580,234,2101,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8446,NL,NLD,Netherlands,2020-04-09T00:00:00.000Z,969,20549,147,2248,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8447,NL,NLD,Netherlands,2020-04-10T00:00:00.000Z,1213,21762,148,2396,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8448,NL,NLD,Netherlands,2020-04-11T00:00:00.000Z,1335,23097,115,2511,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8449,NL,NLD,Netherlands,2020-04-12T00:00:00.000Z,1316,24413,132,2643,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8450,NL,NLD,Netherlands,2020-04-13T00:00:00.000Z,1174,25587,94,2737,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8451,NL,NLD,Netherlands,2020-04-14T00:00:00.000Z,964,26551,86,2823,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8452,NL,NLD,Netherlands,2020-04-15T00:00:00.000Z,868,27419,122,2945,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8453,NL,NLD,Netherlands,2020-04-16T00:00:00.000Z,734,28153,189,3134,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8454,NL,NLD,Netherlands,2020-04-17T00:00:00.000Z,1061,29214,181,3315,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8455,NL,NLD,Netherlands,2020-04-18T00:00:00.000Z,1235,30449,144,3459,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8456,NL,NLD,Netherlands,2020-04-19T00:00:00.000Z,1140,31589,142,3601,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8457,NL,NLD,Netherlands,2020-04-20T00:00:00.000Z,1066,32655,83,3684,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8458,NL,NLD,Netherlands,2020-04-21T00:00:00.000Z,750,33405,67,3751,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8459,NL,NLD,Netherlands,2020-04-22T00:00:00.000Z,729,34134,165,3916,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8460,NL,NLD,Netherlands,2020-04-23T00:00:00.000Z,708,34842,138,4054,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8461,NL,NLD,Netherlands,2020-04-24T00:00:00.000Z,887,35729,123,4177,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8462,NL,NLD,Netherlands,2020-04-25T00:00:00.000Z,806,36535,112,4289,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8463,NL,NLD,Netherlands,2020-04-26T00:00:00.000Z,655,37190,120,4409,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8464,NL,NLD,Netherlands,2020-04-27T00:00:00.000Z,655,37845,66,4475,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8465,NL,NLD,Netherlands,2020-04-28T00:00:00.000Z,400,38245,43,4518,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8466,NL,NLD,Netherlands,2020-04-29T00:00:00.000Z,171,38416,48,4566,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8467,NL,NLD,Netherlands,2020-04-30T00:00:00.000Z,386,38802,145,4711,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8468,NL,NLD,Netherlands,2020-05-01T00:00:00.000Z,514,39316,84,4795,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8469,NL,NLD,Netherlands,2020-05-02T00:00:00.000Z,475,39791,98,4893,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8470,NL,NLD,Netherlands,2020-05-03T00:00:00.000Z,445,40236,94,4987,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8471,NL,NLD,Netherlands,2020-05-04T00:00:00.000Z,335,40571,69,5056,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8472,NL,NLD,Netherlands,2020-05-05T00:00:00.000Z,199,40770,26,5082,荷兰,Pays-Bas,Países Bajos,Нидерланды,هولندا
8473,NC,NCL,New Caledonia,2020-03-19T00:00:00.000Z,2,2,0,0,"新喀里多尼亚
",,,,
8474,NC,NCL,New Caledonia,2020-03-20T00:00:00.000Z,0,2,0,0,"新喀里多尼亚
",,,,
8475,NC,NCL,New Caledonia,2020-03-21T00:00:00.000Z,2,4,0,0,"新喀里多尼亚
",,,,
8476,NC,NCL,New Caledonia,2020-03-22T00:00:00.000Z,0,4,0,0,"新喀里多尼亚
",,,,
8477,NC,NCL,New Caledonia,2020-03-23T00:00:00.000Z,3,7,0,0,"新喀里多尼亚
",,,,
8478,NC,NCL,New Caledonia,2020-03-24T00:00:00.000Z,2,9,0,0,"新喀里多尼亚
",,,,
8479,NC,NCL,New Caledonia,2020-03-25T00:00:00.000Z,3,12,0,0,"新喀里多尼亚
",,,,
8480,NC,NCL,New Caledonia,2020-03-26T00:00:00.000Z,2,14,0,0,"新喀里多尼亚
",,,,
8481,NC,NCL,New Caledonia,2020-03-27T00:00:00.000Z,0,14,0,0,"新喀里多尼亚
",,,,
8482,NC,NCL,New Caledonia,2020-03-28T00:00:00.000Z,1,15,0,0,"新喀里多尼亚
",,,,
8483,NC,NCL,New Caledonia,2020-03-29T00:00:00.000Z,0,15,0,0,"新喀里多尼亚
",,,,
8484,NC,NCL,New Caledonia,2020-03-30T00:00:00.000Z,0,15,0,0,"新喀里多尼亚
",,,,
8485,NC,NCL,New Caledonia,2020-03-31T00:00:00.000Z,0,15,0,0,"新喀里多尼亚
",,,,
8486,NC,NCL,New Caledonia,2020-04-01T00:00:00.000Z,1,16,0,0,"新喀里多尼亚
",,,,
8487,NC,NCL,New Caledonia,2020-04-02T00:00:00.000Z,1,17,0,0,"新喀里多尼亚
",,,,
8488,NC,NCL,New Caledonia,2020-04-03T00:00:00.000Z,1,18,0,0,"新喀里多尼亚
",,,,
8489,NC,NCL,New Caledonia,2020-04-04T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8490,NC,NCL,New Caledonia,2020-04-05T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8491,NC,NCL,New Caledonia,2020-04-06T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8492,NC,NCL,New Caledonia,2020-04-07T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8493,NC,NCL,New Caledonia,2020-04-08T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8494,NC,NCL,New Caledonia,2020-04-09T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8495,NC,NCL,New Caledonia,2020-04-10T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8496,NC,NCL,New Caledonia,2020-04-11T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8497,NC,NCL,New Caledonia,2020-04-12T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8498,NC,NCL,New Caledonia,2020-04-13T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8499,NC,NCL,New Caledonia,2020-04-14T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8500,NC,NCL,New Caledonia,2020-04-15T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8501,NC,NCL,New Caledonia,2020-04-16T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8502,NC,NCL,New Caledonia,2020-04-17T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8503,NC,NCL,New Caledonia,2020-04-18T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8504,NC,NCL,New Caledonia,2020-04-19T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8505,NC,NCL,New Caledonia,2020-04-20T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8506,NC,NCL,New Caledonia,2020-04-21T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8507,NC,NCL,New Caledonia,2020-04-22T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8508,NC,NCL,New Caledonia,2020-04-23T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8509,NC,NCL,New Caledonia,2020-04-24T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8510,NC,NCL,New Caledonia,2020-04-25T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8511,NC,NCL,New Caledonia,2020-04-26T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8512,NC,NCL,New Caledonia,2020-04-27T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8513,NC,NCL,New Caledonia,2020-04-28T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8514,NC,NCL,New Caledonia,2020-04-29T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8515,NC,NCL,New Caledonia,2020-04-30T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8516,NC,NCL,New Caledonia,2020-05-01T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8517,NC,NCL,New Caledonia,2020-05-02T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8518,NC,NCL,New Caledonia,2020-05-03T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8519,NC,NCL,New Caledonia,2020-05-04T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8520,NC,NCL,New Caledonia,2020-05-05T00:00:00.000Z,0,18,0,0,"新喀里多尼亚
",,,,
8521,NZ,NZL,New Zealand,2020-02-28T00:00:00.000Z,1,1,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8522,NZ,NZL,New Zealand,2020-02-29T00:00:00.000Z,0,1,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8523,NZ,NZL,New Zealand,2020-03-01T00:00:00.000Z,0,1,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8524,NZ,NZL,New Zealand,2020-03-02T00:00:00.000Z,0,1,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8525,NZ,NZL,New Zealand,2020-03-03T00:00:00.000Z,1,2,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8526,NZ,NZL,New Zealand,2020-03-04T00:00:00.000Z,0,2,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8527,NZ,NZL,New Zealand,2020-03-05T00:00:00.000Z,0,2,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8528,NZ,NZL,New Zealand,2020-03-06T00:00:00.000Z,2,4,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8529,NZ,NZL,New Zealand,2020-03-07T00:00:00.000Z,1,5,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8530,NZ,NZL,New Zealand,2020-03-08T00:00:00.000Z,0,5,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8531,NZ,NZL,New Zealand,2020-03-09T00:00:00.000Z,0,5,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8532,NZ,NZL,New Zealand,2020-03-10T00:00:00.000Z,0,5,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8533,NZ,NZL,New Zealand,2020-03-11T00:00:00.000Z,0,5,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8534,NZ,NZL,New Zealand,2020-03-12T00:00:00.000Z,0,5,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8535,NZ,NZL,New Zealand,2020-03-13T00:00:00.000Z,0,5,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8536,NZ,NZL,New Zealand,2020-03-14T00:00:00.000Z,1,6,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8537,NZ,NZL,New Zealand,2020-03-15T00:00:00.000Z,0,6,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8538,NZ,NZL,New Zealand,2020-03-16T00:00:00.000Z,0,6,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8539,NZ,NZL,New Zealand,2020-03-17T00:00:00.000Z,5,11,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8540,NZ,NZL,New Zealand,2020-03-18T00:00:00.000Z,9,20,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8541,NZ,NZL,New Zealand,2020-03-19T00:00:00.000Z,19,39,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8542,NZ,NZL,New Zealand,2020-03-20T00:00:00.000Z,14,53,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8543,NZ,NZL,New Zealand,2020-03-21T00:00:00.000Z,13,66,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8544,NZ,NZL,New Zealand,2020-03-22T00:00:00.000Z,0,66,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8545,NZ,NZL,New Zealand,2020-03-23T00:00:00.000Z,36,102,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8546,NZ,NZL,New Zealand,2020-03-24T00:00:00.000Z,40,142,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8547,NZ,NZL,New Zealand,2020-03-25T00:00:00.000Z,47,189,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8548,NZ,NZL,New Zealand,2020-03-26T00:00:00.000Z,73,262,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8549,NZ,NZL,New Zealand,2020-03-27T00:00:00.000Z,76,338,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8550,NZ,NZL,New Zealand,2020-03-28T00:00:00.000Z,78,416,0,0,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8551,NZ,NZL,New Zealand,2020-03-29T00:00:00.000Z,60,476,1,1,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8552,NZ,NZL,New Zealand,2020-03-30T00:00:00.000Z,76,552,0,1,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8553,NZ,NZL,New Zealand,2020-03-31T00:00:00.000Z,48,600,0,1,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8554,NZ,NZL,New Zealand,2020-04-01T00:00:00.000Z,47,647,0,1,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8555,NZ,NZL,New Zealand,2020-04-02T00:00:00.000Z,76,723,0,1,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8556,NZ,NZL,New Zealand,2020-04-03T00:00:00.000Z,51,774,0,1,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8557,NZ,NZL,New Zealand,2020-04-04T00:00:00.000Z,50,824,0,1,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8558,NZ,NZL,New Zealand,2020-04-05T00:00:00.000Z,48,872,0,1,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8559,NZ,NZL,New Zealand,2020-04-06T00:00:00.000Z,39,911,0,1,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8560,NZ,NZL,New Zealand,2020-04-07T00:00:00.000Z,32,943,0,1,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8561,NZ,NZL,New Zealand,2020-04-08T00:00:00.000Z,26,969,0,1,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8562,NZ,NZL,New Zealand,2020-04-09T00:00:00.000Z,23,992,0,1,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8563,NZ,NZL,New Zealand,2020-04-10T00:00:00.000Z,23,1015,0,1,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8564,NZ,NZL,New Zealand,2020-04-11T00:00:00.000Z,20,1035,3,4,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8565,NZ,NZL,New Zealand,2020-04-12T00:00:00.000Z,14,1049,0,4,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8566,NZ,NZL,New Zealand,2020-04-13T00:00:00.000Z,15,1064,1,5,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8567,NZ,NZL,New Zealand,2020-04-14T00:00:00.000Z,8,1072,4,9,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8568,NZ,NZL,New Zealand,2020-04-15T00:00:00.000Z,6,1078,0,9,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8569,NZ,NZL,New Zealand,2020-04-16T00:00:00.000Z,6,1084,0,9,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8570,NZ,NZL,New Zealand,2020-04-17T00:00:00.000Z,2,1086,2,11,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8571,NZ,NZL,New Zealand,2020-04-18T00:00:00.000Z,8,1094,0,11,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8572,NZ,NZL,New Zealand,2020-04-19T00:00:00.000Z,4,1098,0,11,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8573,NZ,NZL,New Zealand,2020-04-20T00:00:00.000Z,7,1105,1,12,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8574,NZ,NZL,New Zealand,2020-04-21T00:00:00.000Z,2,1107,1,13,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8575,NZ,NZL,New Zealand,2020-04-22T00:00:00.000Z,5,1112,1,14,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8576,NZ,NZL,New Zealand,2020-04-23T00:00:00.000Z,0,1112,2,16,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8577,NZ,NZL,New Zealand,2020-04-24T00:00:00.000Z,2,1114,1,17,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8578,NZ,NZL,New Zealand,2020-04-25T00:00:00.000Z,3,1117,1,18,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8579,NZ,NZL,New Zealand,2020-04-26T00:00:00.000Z,4,1121,0,18,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8580,NZ,NZL,New Zealand,2020-04-27T00:00:00.000Z,1,1122,1,19,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8581,NZ,NZL,New Zealand,2020-04-28T00:00:00.000Z,2,1124,0,19,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8582,NZ,NZL,New Zealand,2020-04-29T00:00:00.000Z,2,1126,0,19,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8583,NZ,NZL,New Zealand,2020-04-30T00:00:00.000Z,3,1129,0,19,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8584,NZ,NZL,New Zealand,2020-05-01T00:00:00.000Z,3,1132,0,19,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8585,NZ,NZL,New Zealand,2020-05-02T00:00:00.000Z,2,1134,1,20,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8586,NZ,NZL,New Zealand,2020-05-03T00:00:00.000Z,2,1136,0,20,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8587,NZ,NZL,New Zealand,2020-05-04T00:00:00.000Z,1,1137,0,20,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8588,NZ,NZL,New Zealand,2020-05-05T00:00:00.000Z,0,1137,0,20,新西兰,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,نيوزيلندا
8589,NI,NIC,Nicaragua,2020-03-19T00:00:00.000Z,1,1,0,0,尼加拉瓜,Nicaragua,Nicaragua,Никарагуа,نيكاراغوا
8590,NI,NIC,Nicaragua,2020-03-20T00:00:00.000Z,0,1,0,0,尼加拉瓜,Nicaragua,Nicaragua,Никарагуа,نيكاراغوا
